ProductName;Name;Country;SalesOrderNumber;OrderQuantity;UnitPrice;ProductStandardCost;TotalProductCost;SalesAmount;TaxAmt;Freight;OrderDate
Road-150 Red, 62;Jessie Alonso;United States;SO46002;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-10-27 00:00:00.000
Road-150 Red, 48;Christian Ross;United States;SO46003;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-10-27 00:00:00.000
Road-150 Red, 44;Alyssa Morgan;United States;SO46004;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-10-27 00:00:00.000
Road-150 Red, 48;Miguel Lee;France;SO46005;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-10-27 00:00:00.000
Road-150 Red, 52;Cesar Chandra;Australia;SO46006;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-10-27 00:00:00.000
Road-150 Red, 48;Wendy Carlson;Australia;SO46007;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-10-27 00:00:00.000
Mountain-100 Black, 38;Rachael Sai;Australia;SO46008;1;3374,99;1898,0944;1898,0944;3374,99;269,9992;84,3748;2018-10-27 00:00:00.000
Mountain-100 Silver, 38;Roy Sanz;Australia;SO46009;1;3399,99;1912,1544;1912,1544;3399,99;271,9992;84,9998;2018-10-27 00:00:00.000
Mountain-100 Black, 38;Jermaine Lopez;United Kingdom;SO46010;1;3374,99;1898,0944;1898,0944;3374,99;269,9992;84,3748;2018-10-28 00:00:00.000
Mountain-100 Black, 48;Deborah Goel;United Kingdom;SO46011;1;3374,99;1898,0944;1898,0944;3374,99;269,9992;84,3748;2018-10-28 00:00:00.000
Road-650 Red, 52;Veronica Rana;Germany;SO46012;1;699,0982;413,1463;413,1463;699,0982;55,9279;17,4775;2018-10-28 00:00:00.000
Road-150 Red, 44;Brooke Richardson;United States;SO46013;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-10-28 00:00:00.000
Road-150 Red, 52;Kaitlyn Long;Canada;SO46014;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-10-28 00:00:00.000
Road-150 Red, 52;Joshua Rodriguez;Canada;SO46015;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-10-28 00:00:00.000
Road-150 Red, 48;Kurt Sharma;United States;SO46016;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-10-28 00:00:00.000
Road-150 Red, 56;Katelyn Parker;United States;SO46017;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-10-28 00:00:00.000
Road-150 Red, 48;Seth Williams;United States;SO46018;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-10-28 00:00:00.000
Road-650 Black, 48;Seth Turner;United States;SO46019;1;699,0982;413,1463;413,1463;699,0982;55,9279;17,4775;2018-10-28 00:00:00.000
Road-150 Red, 52;Raymond Arthur;Australia;SO46020;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-10-28 00:00:00.000
Road-150 Red, 56;Jeffery Lu;Australia;SO46021;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-10-28 00:00:00.000
Mountain-100 Silver, 44;Kelsey Becker;Australia;SO46022;1;3399,99;1912,1544;1912,1544;3399,99;271,9992;84,9998;2018-10-28 00:00:00.000
Road-150 Red, 62;Devin Henderson;United States;SO46108;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-10-29 00:00:00.000
Road-150 Red, 48;Sebastian Stewart;United States;SO46109;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-10-29 00:00:00.000
Road-150 Red, 44;Abigail Howard;United States;SO46110;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-10-29 00:00:00.000
Road-150 Red, 44;Devin Perez;United States;SO46111;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-10-29 00:00:00.000
Road-150 Red, 48;Dennis Huang;United States;SO46112;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-10-29 00:00:00.000
Road-150 Red, 62;Gabriel Green;United States;SO46113;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-10-29 00:00:00.000
Road-150 Red, 52;Cedric Gao;United States;SO46114;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-10-29 00:00:00.000
Road-150 Red, 48;Mariah Ross;United States;SO46115;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-10-29 00:00:00.000
Road-650 Black, 58;Emma Taylor;United States;SO46116;1;699,0982;413,1463;413,1463;699,0982;55,9279;17,4775;2018-10-29 00:00:00.000
Road-150 Red, 62;Clayton Rai;Australia;SO46117;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-10-29 00:00:00.000
Road-150 Red, 56;Carla Sullivan;Australia;SO46118;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-10-29 00:00:00.000
Road-650 Red, 44;Tiffany Guo;Australia;SO46119;1;699,0982;413,1463;413,1463;699,0982;55,9279;17,4775;2018-10-29 00:00:00.000
Road-150 Red, 52;Fernando Johnson;United States;SO46120;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-10-30 00:00:00.000
Road-150 Red, 48;Garrett Kelly;United States;SO46121;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-10-30 00:00:00.000
Road-150 Red, 52;Melissa Sanders;Canada;SO46122;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-10-30 00:00:00.000
Road-150 Red, 48;Adrian Ramirez;United States;SO46123;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-10-30 00:00:00.000
Road-150 Red, 44;Jodi Goel;Australia;SO46124;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-10-30 00:00:00.000
Road-150 Red, 62;Alexandria Sandberg;United States;SO46125;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-10-31 00:00:00.000
Road-650 Black, 60;Gabrielle Barnes;United States;SO46126;1;699,0982;413,1463;413,1463;699,0982;55,9279;17,4775;2018-10-31 00:00:00.000
Road-650 Black, 60;Connor Hernandez;United States;SO46127;1;699,0982;413,1463;413,1463;699,0982;55,9279;17,4775;2018-10-31 00:00:00.000
Road-150 Red, 56;Samantha Lewis;Germany;SO46128;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-10-31 00:00:00.000
Road-150 Red, 52;Evelyn Mehta;Australia;SO46129;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-10-31 00:00:00.000
