ProductName;Name;Country;SalesOrderNumber;OrderQuantity;UnitPrice;ProductStandardCost;TotalProductCost;SalesAmount;TaxAmt;Freight;OrderDate
Mountain-100 Black, 44;Leah Hu;Australia;SO46309;1;3374,99;1898,0944;1898,0944;3374,99;269,9992;84,3748;2018-11-25 00:00:00.000
Road-650 Black, 62;Marvin Gutierrez;Australia;SO46310;1;699,0982;413,1463;413,1463;699,0982;55,9279;17,4775;2018-11-25 00:00:00.000
Road-150 Red, 56;Yolanda Xie;France;SO46311;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-11-26 00:00:00.000
Road-150 Red, 56;Kaitlyn Bailey;United States;SO46312;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-11-27 00:00:00.000
Road-150 Red, 52;Jose Edwards;United States;SO46313;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-11-27 00:00:00.000
Road-150 Red, 48;Arianna Henderson;United States;SO46314;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-11-27 00:00:00.000
Road-150 Red, 44;Gabriella Torres;United States;SO46315;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-11-27 00:00:00.000
Mountain-100 Black, 48;Alyssa Smith;United States;SO46316;1;3374,99;1898,0944;1898,0944;3374,99;269,9992;84,3748;2018-11-27 00:00:00.000
Road-650 Black, 60;Kristi Torres;United States;SO46317;1;699,0982;413,1463;413,1463;699,0982;55,9279;17,4775;2018-11-27 00:00:00.000
Road-150 Red, 48;Cara Zeng;Australia;SO46318;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-11-27 00:00:00.000
Road-150 Red, 44;Chloe White;United States;SO46319;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-11-28 00:00:00.000
Mountain-100 Black, 48;Luke Jenkins;United States;SO46320;1;3374,99;1898,0944;1898,0944;3374,99;269,9992;84,3748;2018-11-28 00:00:00.000
Road-650 Red, 52;James Baker;United States;SO46321;1;699,0982;413,1463;413,1463;699,0982;55,9279;17,4775;2018-11-28 00:00:00.000
Road-150 Red, 52;Francisco Chandra;United States;SO46390;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-11-29 00:00:00.000
Road-150 Red, 48;Danny Suarez;Australia;SO46391;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-11-29 00:00:00.000
Road-150 Red, 52;Jill Moreno;France;SO46392;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-11-29 00:00:00.000
Road-150 Red, 56;Bruce Gomez;United Kingdom;SO46393;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-11-29 00:00:00.000
Road-150 Red, 56;Patrick Torres;Germany;SO46394;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-11-30 00:00:00.000
Mountain-100 Silver, 44;Gary Ortega;United Kingdom;SO46395;1;3399,99;1912,1544;1912,1544;3399,99;271,9992;84,9998;2018-11-30 00:00:00.000
Road-150 Red, 44;Allison Richardson;United States;SO46396;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-11-30 00:00:00.000
Road-650 Red, 48;Luke Hughes;Canada;SO46397;1;699,0982;413,1463;413,1463;699,0982;55,9279;17,4775;2018-11-30 00:00:00.000
Road-150 Red, 44;Julio Serrano;Australia;SO46398;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-11-30 00:00:00.000
Road-150 Red, 56;Kathleen Rubio;Australia;SO46399;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-11-30 00:00:00.000
Road-150 Red, 56;Marshall Zeng;Australia;SO46400;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-11-30 00:00:00.000
Road-150 Red, 62;Mitchell Xie;Australia;SO46401;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-11-30 00:00:00.000
Road-150 Red, 52;Kristi Serrano;Australia;SO46402;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-11-30 00:00:00.000
Road-150 Red, 56;Nelson Ramos;Germany;SO46403;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-11-30 00:00:00.000
Road-150 Red, 48;Ryan Garcia;United Kingdom;SO46404;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-11-30 00:00:00.000
Road-150 Red, 62;Autumn Ma;Australia;SO46405;1;3578,27;2171,2942;2171,2942;3578,27;286,2616;89,4568;2018-11-30 00:00:00.000
